sales_key,date_key,store_key,product_key,category_key,supplier_key,promotion_key,channel_key,units_sold,unit_price,sales_amount,cost_amount,on_hand_qty
21057,20250301,29,114,3,5,0,2,2,115.91,231.82,159.3,17
21058,20250301,7,200,6,5,3,1,18,64.53,1022.16,859.68,90
21059,20260110,24,39,2,5,0,3,34,40.77,1386.18,1034.28,245
21060,20251003,7,16,5,5,0,2,16,30.02,480.32,295.52,71
21061,20250313,1,19,6,7,0,3,11,55.14,606.54,422.95,163
21062,20260111,8,120,1,12,0,2,23,55.56,1277.88,898.61,155
21063,20260524,16,180,4,4,0,2,5,139.12,695.6,457.75,23
21064,20250205,2,47,3,12,3,3,5,14.2,62.48,49.25,41
21065,20260322,9,145,6,14,4,3,14,7.82,87.58,70.0,83
21066,20250706,2,177,5,12,0,3,5,79.73,398.65,310.7,18
21067,20250803,8,184,5,4,2,2,30,50.52,1288.26,1075.5,150
21068,20260123,22,159,4,2,0,2,18,85.71,1542.78,1194.66,78
21069,20250514,5,74,1,15,1,3,6,63.48,342.79,270.0,30
21070,20250326,8,133,1,5,0,3,25,29.97,749.25,539.0,172
21071,20260605,5,111,2,10,0,2,4,50.82,203.28,153.24,15
21072,20250708,12,97,2,13,0,2,10,111.72,1117.2,744.3,54
21073,20250402,23,142,2,5,0,1,19,74.72,1419.68,973.56,110
21074,20260108,17,137,4,15,0,2,31,46.86,1452.66,961.62,74
21075,20250428,7,162,4,14,0,2,14,68.15,954.1,705.74,88
21076,20260223,10,111,2,10,0,2,10,52.81,528.1,383.1,19
21077,20250208,21,132,4,6,0,3,23,65.44,1505.12,1004.18,107
21078,20251007,15,58,1,2,1,3,17,40.01,612.15,429.42,87
21079,20250806,14,95,6,9,0,1,14,56.21,786.94,559.44,80
21080,20260601,26,164,3,14,0,1,4,60.38,241.52,168.2,27
21081,20251009,25,155,3,15,0,1,8,75.72,605.76,418.96,23
21082,20260515,8,103,5,1,3,1,15,14.83,195.76,148.05,89
21083,20250515,22,114,3,5,3,2,12,112.22,1185.04,955.8,37
21084,20250913,24,52,2,8,4,3,8,121.34,776.58,653.92,25
21085,20260316,27,77,2,8,0,3,4,64.73,258.92,172.2,27
21086,20250328,8,133,1,5,3,2,35,29.5,908.6,754.6,84
21087,20260516,22,24,6,4,0,2,5,45.97,229.85,155.4,28
21088,20260222,6,4,3,11,0,1,25,59.38,1484.5,1043.25,203
21089,20260101,14,120,1,12,3,3,19,59.11,988.32,742.33,102
21090,20250512,3,145,6,14,0,3,11,7.56,83.16,55.0,124
21091,20260318,19,197,3,1,0,2,6,52.34,314.04,213.36,151
21092,20260401,21,95,6,9,4,1,17,57.35,779.96,679.32,99
21093,20250608,14,25,5,11,0,2,19,59.23,1125.37,769.88,22
21094,20251114,13,127,1,4,0,3,7,104.35,730.45,478.94,29
21095,20250202,8,62,5,3,0,1,45,56.54,2544.3,1686.6,175
21096,20250801,24,32,2,13,0,2,19,119.15,2263.85,1568.26,114
21097,20250323,28,125,6,15,1,1,15,81.79,1104.17,909.75,64
21098,20251028,4,144,3,8,0,3,18,86.29,1553.22,1029.24,109
21099,20251024,9,11,4,4,0,3,3,40.77,122.31,84.42,12
21100,20251015,19,145,6,14,0,3,14,7.36,103.04,70.0,100
21101,20260101,11,115,4,4,3,3,16,106.95,1505.86,1096.8,90
21102,20260515,1,149,5,3,4,1,30,107.12,2570.88,2319.6,68
21103,20250417,1,126,4,4,0,3,20,61.29,1225.8,823.8,99
21104,20250426,8,94,3,5,1,3,48,58.2,2514.24,2060.64,278
21105,20250427,30,67,6,7,3,1,22,73.89,1430.51,1092.08,62
21106,20260517,19,129,4,3,1,2,34,114.25,3496.05,2767.94,138
21107,20250220,8,40,4,10,3,1,5,48.68,214.19,159.6,51
21108,20250117,2,110,5,2,1,3,10,36.65,329.85,239.4,22
21109,20250328,23,151,6,8,0,1,1,47.95,47.95,33.18,6
21110,20260220,12,47,3,12,1,1,19,13.92,238.03,187.15,60
21111,20251109,12,18,1,2,0,2,38,48.47,1841.86,1342.16,129
21112,20260512,17,5,3,7,0,3,1,73.96,73.96,51.75,6
21113,20250421,7,111,2,10,0,3,16,51.05,816.8,612.96,101
21114,20250801,22,83,1,11,3,3,14,102.36,1261.08,963.48,74
21115,20251027,10,131,4,9,2,1,13,17.89,197.68,176.28,25
21116,20250209,22,163,3,4,0,3,17,39.94,678.98,471.41,64
21117,20260512,16,196,1,14,2,1,6,68.06,347.11,276.54,20
21118,20260311,5,65,3,15,1,3,6,57.24,309.1,241.44,30
21119,20250319,19,23,2,11,0,1,30,61.44,1843.2,1257.3,131
21120,20260401,3,150,1,3,2,2,6,7.5,38.25,30.0,45
21121,20250831,22,4,3,11,3,1,27,61.22,1454.59,1126.71,111
21122,20250701,12,128,5,1,3,3,8,90.41,636.49,480.16,53
21123,20260526,21,56,1,3,0,3,19,73.03,1387.57,984.77,102
21124,20251008,8,71,5,5,0,2,17,73.94,1256.98,817.87,139
21125,20250503,13,25,5,11,0,2,12,58.81,705.72,486.24,122
21126,20260314,10,1,1,6,2,2,13,88.05,972.95,752.31,78
21127,20260122,8,39,2,5,0,3,21,45.24,950.04,638.82,172
21128,20250414,11,87,1,3,2,2,11,84.62,791.2,699.05,114
21129,20260101,2,59,5,3,2,1,3,58.83,150.02,120.27,11
21130,20251206,12,79,4,1,0,2,35,114.72,4015.2,2676.45,150
21131,20250529,4,23,2,11,4,3,10,59.26,474.08,419.1,58
21132,20250821,16,28,5,9,0,3,8,33.36,266.88,186.48,42
21133,20260330,3,150,1,3,4,2,7,7.44,41.66,35.0,28
21134,20250405,1,164,3,14,0,3,11,61.94,681.34,462.55,84
21135,20260126,14,148,2,15,0,1,20,74.79,1495.8,1065.6,110
21136,20260325,9,192,4,3,0,3,8,84.96,679.68,443.84,11
21137,20260521,27,147,1,15,4,1,12,74.39,714.14,557.28,67
21138,20250625,8,25,5,11,0,2,15,57.49,862.35,607.8,182
21139,20250524,12,148,2,15,0,2,39,73.8,2878.2,2077.92,156
21140,20260520,8,47,3,12,0,3,23,13.85,318.55,226.55,105
21141,20250907,27,156,4,15,0,3,14,92.46,1294.44,867.02,62
21142,20251104,24,127,1,4,1,2,16,102.4,1474.56,1094.72,55
21143,20251005,6,170,1,12,0,2,24,103.2,2476.8,1791.12,197
21144,20251005,8,191,5,12,0,2,11,75.57,831.27,591.69,46
21145,20251204,6,138,1,5,1,2,13,37.37,437.23,321.49,78
21146,20250817,5,187,1,2,3,2,10,17.79,156.55,129.5,70
21147,20250731,8,109,3,5,0,2,18,59.74,1075.32,787.86,75
21148,20250805,26,187,1,2,0,2,10,19.38,193.8,129.5,59
21149,20251221,14,18,1,2,0,3,32,51.9,1660.8,1130.24,252
21150,20260318,12,89,5,9,4,1,17,32.33,439.69,387.43,101
21151,20251027,6,153,6,5,0,1,17,19.25,327.25,227.29,171
21152,20260101,6,198,1,3,0,3,27,77.8,2100.6,1463.13,91
21153,20250812,17,174,5,6,0,2,18,83.06,1495.08,1114.02,58
21154,20260222,23,73,3,3,0,2,18,60.77,1093.86,829.08,136
21155,20250801,17,126,4,4,0,2,8,62.52,500.16,329.52,51
21156,20250816,20,18,1,2,0,3,23,49.16,1130.68,812.36,109
21157,20250130,8,24,6,4,0,3,10,43.88,438.8,310.8,56
21158,20250522,29,141,6,10,0,3,3,46.52,139.56,94.74,32
21159,20260203,25,63,3,5,0,1,17,60.96,1036.32,719.44,11
21160,20250216,27,112,5,11,1,2,24,99.31,2145.1,1704.0,116
21161,20250501,21,42,5,9,2,3,33,62.47,1752.28,1377.75,182
21162,20260224,21,160,5,12,4,1,16,69.12,884.74,794.56,108
21163,20260417,3,18,1,2,0,1,14,51.25,717.5,494.48,103
21164,20250813,5,125,6,15,4,2,9,82.78,596.02,545.85,40
21165,20250808,4,136,2,13,0,1,9,84.37,759.33,519.75,32
21166,20251002,15,165,3,2,0,3,13,58.47,760.11,545.35,86
21167,20260220,18,52,2,8,0,3,3,124.12,372.36,245.22,12
21168,20250911,4,69,1,10,1,2,15,78.27,1056.64,816.45,27
21169,20250404,23,112,5,11,0,3,19,104.5,1985.5,1349.0,90
21170,20250821,17,58,1,2,0,2,12,39.87,478.44,303.12,46
21171,20250518,18,148,2,15,0,2,10,72.36,723.6,532.8,63
21172,20260105,28,152,2,1,1,3,12,82.3,888.84,681.84,67
21173,20250319,18,152,2,1,2,2,8,84.79,576.57,454.56,41
21174,20251125,1,100,1,1,1,1,8,61.57,443.3,388.24,104
21175,20250312,24,126,4,4,1,3,20,60.55,1089.9,823.8,24
21176,20260609,27,36,1,11,0,2,19,46.65,886.35,630.61,77
21177,20251212,3,40,4,10,2,2,10,47.53,404.0,319.2,40
21178,20250317,17,76,3,8,0,3,5,77.9,389.5,256.65,60
21179,20260602,15,42,5,9,0,3,13,63.55,826.15,542.75,105
21180,20251106,5,161,6,13,0,2,4,61.87,247.48,198.76,28
21181,20251124,9,52,2,8,0,3,3,122.79,368.37,245.22,22
21182,20250204,26,185,3,1,0,3,10,71.27,712.7,471.6,54
21183,20250412,12,83,1,11,0,1,29,102.57,2974.53,1995.78,106
21184,20260313,17,153,6,5,3,2,13,19.39,221.82,173.81,56
21185,20250910,24,16,5,5,0,2,19,29.31,556.89,350.93,57
21186,20251129,14,144,3,8,0,2,16,88.87,1421.92,914.88,155
21187,20260618,27,92,5,5,3,2,15,65.39,863.15,690.75,54
21188,20250820,15,163,3,4,0,3,9,42.67,384.03,249.57,1
21189,20250725,30,37,6,10,0,2,10,74.49,744.9,513.1,59
21190,20260310,5,41,1,3,0,1,1,6.69,6.69,5.0,3
21191,20250205,27,173,5,7,0,3,16,71.38,1142.08,784.8,66
21192,20250903,4,116,4,10,0,2,14,72.35,1012.9,752.92,33
21193,20260407,25,113,4,2,3,1,18,80.38,1273.22,1019.7,58
21194,20250504,20,119,2,15,0,1,15,86.71,1300.65,923.4,60
21195,20250614,17,72,2,1,0,3,6,75.42,452.52,312.24,17
21196,20250913,27,190,2,3,0,3,15,39.61,594.15,436.8,4
21197,20250210,20,111,2,10,0,1,10,51.73,517.3,383.1,60
21198,20250208,21,4,3,11,1,1,38,64.01,2189.14,1585.74,287
21199,20250516,23,58,1,2,0,3,22,43.19,950.18,555.72,135
21200,20260430,26,195,6,11,0,1,14,7.62,106.68,70.0,62
21201,20250430,7,98,5,7,0,2,26,7.52,195.52,130.0,126
21202,20260130,26,146,6,4,0,1,9,76.36,687.24,459.81,61
21203,20250819,18,4,3,11,0,1,18,62.5,1125.0,751.14,19
21204,20260215,1,5,3,7,0,2,12,77.57,930.84,621.0,64
21205,20250628,28,41,1,3,0,1,1,6.78,6.78,5.0,5
21206,20260418,24,104,1,14,0,1,36,74.98,2699.28,1856.16,228
21207,20250720,27,122,5,2,3,2,11,46.45,449.64,341.55,44
21208,20260304,24,14,5,7,0,1,34,56.75,1929.5,1302.88,74
21209,20260325,11,184,5,4,0,3,18,51.29,923.22,645.3,58
21210,20250822,11,121,3,5,1,2,9,66.63,539.7,416.97,51
21211,20251227,9,71,5,5,0,1,10,71.58,715.8,481.1,31
21212,20250306,13,91,3,13,0,2,6,73.95,443.7,301.62,48
21213,20250926,2,102,2,13,0,2,11,54.25,596.75,413.16,62
21214,20250721,23,155,3,15,2,2,4,81.64,277.58,209.48,16
21215,20260531,23,19,6,7,2,3,34,50.67,1464.36,1307.3,182
21216,20260520,30,116,4,10,0,2,12,77.58,930.96,645.36,104
21217,20260228,17,105,5,9,3,3,1,113.42,99.81,79.55,7
21218,20260528,30,158,4,14,0,3,16,89.8,1436.8,980.48,171
21219,20260611,7,73,3,3,0,1,20,59.23,1184.6,921.2,94
21220,20260219,15,74,1,15,0,3,4,66.7,266.8,180.0,57
21221,20251117,24,162,4,14,1,3,33,70.47,2092.96,1663.53,108
21222,20250421,24,172,1,10,0,3,23,45.09,1037.07,656.65,97
21223,20260317,24,165,3,2,4,1,26,58.81,1223.25,1090.7,179
21224,20250416,14,174,5,6,3,3,15,84.09,1109.99,928.35,58
21225,20250411,3,21,4,2,0,1,27,77.38,2089.26,1505.52,142
21226,20260421,26,132,4,6,0,2,7,64.5,451.5,305.62,34
21227,20250303,12,138,1,5,0,2,25,36.54,913.5,618.25,163
21228,20250318,20,53,3,3,0,3,17,149.94,2548.98,1752.7,51
21229,20251003,4,91,3,13,0,1,18,72.64,1307.52,904.86,46
21230,20251112,29,199,3,5,0,3,5,89.2,446.0,295.2,22
21231,20250125,8,28,5,9,3,2,31,32.12,876.23,722.61,201
21232,20250724,30,164,3,14,2,2,6,61.25,312.38,252.3,54
21233,20250502,22,64,6,14,0,3,8,27.25,218.0,140.0,118
21234,20250613,10,171,1,6,2,2,16,42.3,575.28,482.08,55
21235,20250408,12,107,5,5,0,1,12,95.85,1150.2,747.36,38
21236,20260101,30,3,4,8,0,1,16,60.51,968.16,718.4,87
21237,20250913,18,22,3,7,0,2,6,101.61,609.66,430.5,16
21238,20260603,21,166,5,8,0,3,33,74.11,2445.63,1738.11,269
21239,20250105,19,159,4,2,0,1,41,87.33,3580.53,2721.17,197
21240,20260224,8,44,3,10,2,1,12,48.06,490.21,412.92,85
21241,20260507,4,129,4,3,4,1,19,122.01,1854.55,1546.79,88
21242,20250920,1,102,2,13,1,2,30,54.01,1458.27,1126.8,207
21243,20260113,13,11,4,4,0,2,5,39.78,198.9,140.7,6
21244,20250826,21,141,6,10,1,2,9,45.53,368.79,284.22,62
21245,20251118,10,32,2,13,0,2,16,116.78,1868.48,1320.64,22
21246,20260506,7,83,1,11,3,1,18,99.23,1571.8,1238.76,78
21247,20251014,12,2,5,14,2,1,11,51.91,485.36,408.21,69
21248,20251109,7,49,5,12,0,2,10,128.1,1281.0,875.8,72
21249,20260617,14,188,3,13,0,3,13,29.65,385.45,259.61,39
21250,20250926,17,101,5,6,2,2,8,71.67,487.36,407.36,65
21251,20250404,9,145,6,14,4,3,14,7.75,86.8,70.0,35
21252,20260104,1,60,5,9,0,1,27,86.9,2346.3,1634.85,194
21253,20260110,4,9,2,4,2,1,20,7.26,123.42,100.0,49
21254,20250509,13,124,3,14,1,1,5,32.99,148.46,107.15,27
21255,20260129,6,49,5,12,0,1,4,135.39,541.56,350.32,67
21256,20250204,24,22,3,7,0,2,12,104.58,1254.96,861.0,54
21257,20250622,5,99,4,5,0,2,12,56.92,683.04,483.12,8
21258,20260407,1,82,3,8,0,3,31,34.79,1078.49,705.25,6
21259,20251130,19,24,6,4,0,1,2,43.48,86.96,62.16,50
21260,20251124,19,119,2,15,0,3,16,81.31,1300.96,984.96,229
21261,20251202,21,90,5,8,0,1,23,50.45,1160.35,818.11,93
21262,20250331,5,199,3,5,0,3,11,85.73,943.03,649.44,41
21263,20260604,21,18,1,2,0,1,25,50.98,1274.5,883.0,205
21264,20250610,26,100,1,1,0,1,7,65.0,455.0,339.71,36
21265,20260301,19,159,4,2,0,1,19,89.19,1694.61,1261.03,74
21266,20260619,12,86,5,15,0,2,26,13.72,356.72,262.86,101
21267,20250511,15,42,5,9,0,3,22,60.51,1331.22,918.5,119
21268,20251209,25,198,1,3,3,2,29,74.25,1894.86,1571.51,154
21269,20250123,5,66,2,9,1,1,4,59.43,213.95,158.68,88
21270,20251210,22,186,3,2,0,1,15,98.1,1471.5,1067.85,94
21271,20250827,9,169,3,1,0,1,9,66.21,595.89,382.5,100
21272,20250208,27,135,5,7,0,3,5,105.27,526.35,376.1,40
21273,20251229,5,155,3,15,1,3,2,80.45,144.81,104.74,10
21274,20260608,16,109,3,5,0,1,4,62.73,250.92,175.08,23
21275,20250214,13,134,4,13,4,1,1,51.92,41.54,34.63,7
21276,20260428,15,55,3,10,0,2,7,54.22,379.54,263.48,27
21277,20260401,12,12,6,11,0,2,41,29.0,1189.0,845.42,149
21278,20251023,2,125,6,15,4,1,11,83.25,732.6,667.15,40
21279,20260502,26,161,6,13,3,2,5,59.98,263.91,248.45,36
21280,20250617,17,167,2,8,0,2,21,97.61,2049.81,1365.0,43
21281,20260124,19,153,6,5,0,2,45,19.85,893.25,601.65,355
21282,20260112,16,197,3,1,1,3,9,52.43,424.68,320.04,23
21283,20251110,16,119,2,15,0,1,7,87.95,615.65,430.92,35
21284,20260327,19,35,6,8,4,3,18,20.34,292.9,283.14,82
21285,20260419,13,42,5,9,2,3,19,58.45,943.97,793.25,156
21286,20260301,4,55,3,10,1,3,12,51.61,557.39,451.68,89
21287,20251114,1,196,1,14,1,3,13,66.87,782.38,599.17,77
21288,20260612,17,177,5,12,4,1,2,89.94,143.9,124.28,16
21289,20251028,6,146,6,4,0,3,26,77.6,2017.6,1328.34,64
21290,20251210,14,173,5,7,0,1,20,73.69,1473.8,981.0,134
21291,20250412,19,69,1,10,2,2,45,78.76,3012.57,2449.35,137
21292,20250623,18,144,3,8,0,3,11,83.21,915.31,628.98,39
21293,20260504,6,34,4,12,3,3,22,55.39,1072.35,863.5,121
21294,20250926,20,21,4,2,0,1,16,85.65,1370.4,892.16,47
21295,20251004,29,129,4,3,0,3,11,119.55,1315.05,895.51,57
21296,20260317,11,142,2,5,1,2,18,72.46,1173.85,922.32,53
21297,20250626,4,120,1,12,4,2,8,55.96,358.14,312.56,51
21298,20250524,16,94,3,5,0,3,14,59.17,828.38,601.02,14
21299,20250105,19,122,5,2,0,3,30,46.2,1386.0,931.5,146
21300,20250505,12,75,5,7,0,2,23,44.33,1019.59,703.11,66
21301,20251004,18,59,5,3,0,3,5,61.9,309.5,200.45,6
21302,20260127,23,51,5,3,0,2,20,33.72,674.4,461.2,131
21303,20250627,18,73,3,3,0,1,10,64.6,646.0,460.6,14
21304,20250828,24,64,6,14,4,3,15,27.12,325.44,262.5,58
21305,20250430,5,32,2,13,0,2,10,122.26,1222.6,825.4,35
21306,20260317,9,108,4,9,0,3,1,54.02,54.02,38.43,1
21307,20251011,17,83,1,11,0,3,20,93.11,1862.2,1376.4,92
21308,20250319,8,33,1,1,0,1,23,42.23,971.29,642.62,109
21309,20251126,30,182,1,15,3,3,24,7.09,149.74,120.0,69
21310,20250701,21,102,2,13,1,3,18,55.09,892.46,676.08,202
21311,20260413,13,29,4,9,4,1,10,69.37,554.96,468.1,76
21312,20250525,24,10,1,12,0,2,34,62.84,2136.56,1497.02,181
21313,20260412,30,18,1,2,0,3,17,49.79,846.43,600.44,82
21314,20260112,1,83,1,11,4,3,17,94.83,1289.69,1169.94,37
21315,20250315,17,49,5,12,0,2,8,136.53,1092.24,700.64,59
21316,20260215,13,193,4,6,0,2,14,68.32,956.48,707.42,68
21317,20260125,23,94,3,5,0,1,32,61.81,1977.92,1373.76,99
21318,20250904,10,148,2,15,0,3,15,71.64,1074.6,799.2,87
21319,20250328,10,49,5,12,0,3,7,125.47,878.29,613.06,39
21320,20250916,23,14,5,7,0,3,21,56.53,1187.13,804.72,261
21321,20251125,27,67,6,7,0,2,9,68.08,612.72,446.76,29
21322,20250313,5,138,1,5,0,2,11,35.39,389.29,272.03,40
21323,20250704,19,153,6,5,0,2,32,20.1,643.2,427.84,227
21324,20260114,24,40,4,10,2,2,10,49.75,422.88,319.2,42
21325,20251026,5,60,5,9,4,1,9,87.65,631.08,544.95,119
21326,20260620,20,95,6,9,0,1,15,53.62,804.3,599.4,44
21327,20250428,30,70,3,9,3,2,12,85.52,903.09,783.0,16
21328,20260225,26,59,5,3,0,1,2,57.57,115.14,80.18,4
21329,20250818,6,197,3,1,0,1,16,51.76,828.16,568.96,183
21330,20250501,30,187,1,2,0,2,3,18.82,56.46,38.85,75
21331,20260529,11,72,2,1,0,3,6,79.34,476.04,312.24,25
21332,20251203,15,11,4,4,3,2,2,41.18,72.48,56.28,13
21333,20251017,9,72,2,1,0,3,3,72.58,217.74,156.12,7
21334,20250609,21,177,5,12,0,2,5,85.03,425.15,310.7,19
21335,20260421,4,180,4,4,4,1,6,133.96,643.01,549.3,2
21336,20250117,22,141,6,10,3,2,10,43.22,380.34,315.8,1
21337,20250304,2,136,2,13,0,2,8,86.5,692.0,462.0,54
21338,20250408,26,73,3,3,0,1,8,64.37,514.96,368.48,31
21339,20251219,10,89,5,9,0,2,20,32.49,649.8,455.8,49
21340,20250225,16,176,3,2,1,1,3,105.05,283.64,214.74,29
21341,20260307,7,44,3,10,0,2,28,48.49,1357.72,963.48,154
21342,20250416,4,82,3,8,0,1,16,34.35,549.6,364.0,46
21343,20260101,1,176,3,2,4,1,21,104.72,1759.3,1503.18,144
21344,20260306,30,140,3,15,4,2,6,29.61,142.13,124.02,22
21345,20260420,5,22,3,7,0,2,5,103.54,517.7,358.75,36
21346,20250608,2,158,4,14,3,2,22,87.78,1699.42,1348.16,167
21347,20250210,16,14,5,7,0,1,9,54.54,490.86,344.88,30
21348,20260213,29,58,1,2,0,1,11,41.64,458.04,277.86,43
21349,20250831,3,184,5,4,0,1,32,55.39,1772.48,1147.2,75
21350,20260528,8,15,5,12,0,1,14,90.49,1266.86,886.48,69
21351,20250412,17,38,5,7,1,3,14,95.52,1203.55,967.68,65
21352,20251107,15,174,5,6,2,1,19,82.76,1336.57,1175.91,88
21353,20250306,5,134,4,13,0,3,1,49.59,49.59,34.63,4
21354,20250920,29,47,3,12,1,2,11,13.54,134.05,108.35,35
21355,20250101,11,69,1,10,0,3,15,82.22,1233.3,816.45,43
21356,20260210,21,187,1,2,4,3,23,18.73,344.63,297.85,105
21357,20251123,14,122,5,2,1,2,9,46.12,373.57,279.45,88
21358,20250222,18,64,6,14,3,3,14,27.25,335.72,245.0,57
21359,20250927,28,29,4,9,2,2,11,69.66,651.32,514.91,85
21360,20250820,10,83,1,11,0,2,17,93.24,1585.08,1169.94,91
21361,20251230,25,64,6,14,1,1,28,26.39,665.03,490.0,180
21362,20250927,9,87,1,3,0,2,16,84.16,1346.56,1016.8,69
21363,20250905,10,10,1,12,0,2,19,61.7,1172.3,836.57,52
21364,20260325,1,94,3,5,0,2,49,59.81,2930.69,2103.57,123
21365,20251008,11,50,5,1,0,1,18,29.21,525.78,346.5,63
21366,20260316,18,193,4,6,3,2,6,66.91,353.28,303.18,16
21367,20260424,20,56,1,3,0,1,12,74.35,892.2,621.96,46
21368,20260404,13,50,5,1,4,3,23,31.39,577.58,442.75,106
21369,20260531,11,61,6,12,3,1,7,82.92,510.79,375.9,73
21370,20260112,7,122,5,2,0,1,26,46.31,1204.06,807.3,14
21371,20251031,28,147,1,15,0,1,8,68.99,551.92,371.52,59
21372,20251014,12,59,5,3,0,2,6,56.87,341.22,240.54,28
21373,20250421,10,139,3,4,0,1,11,63.53,698.83,502.26,26
21374,20260324,29,27,3,13,0,3,5,68.32,341.6,242.65,17
21375,20260110,20,39,2,5,0,2,10,46.93,469.3,304.2,74
21376,20260417,26,58,1,2,0,2,10,40.87,408.7,252.6,54
21377,20260114,12,140,3,15,0,2,9,29.99,269.91,186.03,7
21378,20250917,13,111,2,10,2,2,14,52.6,625.94,536.34,77
21379,20250609,22,93,6,15,3,2,13,59.4,679.54,509.08,55
21380,20260617,30,122,5,2,0,3,16,42.34,677.44,496.8,62
21381,20260201,24,40,4,10,4,1,12,47.68,457.73,383.04,40
21382,20260418,14,53,3,3,0,1,37,141.14,5222.18,3814.7,108
21383,20251112,18,142,2,5,1,2,12,75.12,811.3,614.88,34
21384,20251003,11,198,1,3,0,3,14,75.92,1062.88,758.66,63
21385,20250119,14,1,1,6,0,1,47,81.55,3832.85,2719.89,273
21386,20250207,12,73,3,3,0,1,10,59.56,595.6,460.6,123
21387,20260117,3,177,5,12,0,2,5,84.98,424.9,310.7,39
21388,20250502,27,167,2,8,0,3,15,101.43,1521.45,975.0,106
21389,20250214,5,53,3,3,0,3,13,143.75,1868.75,1340.3,48
21390,20260224,9,8,5,15,0,1,9,84.25,758.25,520.92,50
21391,20251202,8,114,3,5,2,2,12,114.61,1169.02,955.8,39
21392,20250302,7,140,3,15,0,2,11,29.79,327.69,227.37,42
21393,20250927,15,51,5,3,2,2,18,33.58,513.77,415.08,112
21394,20250911,29,61,6,12,0,1,8,84.0,672.0,429.6,23
21395,20250103,10,135,5,7,4,2,4,104.16,333.31,300.88,12
21396,20251123,23,108,4,9,0,2,2,52.54,105.08,76.86,13
21397,20250803,22,57,4,11,4,1,9,115.08,828.58,716.13,99
21398,20260420,23,168,2,5,0,2,8,32.86,262.88,190.64,40
21399,20250304,19,181,6,1,0,2,21,57.78,1213.38,858.9,126
21400,20260403,23,145,6,14,0,2,19,7.63,144.97,95.0,98
21401,20250104,23,190,2,3,3,2,20,39.34,692.38,582.4,100
21402,20260217,21,72,2,1,2,3,7,75.29,447.98,364.28,34
21403,20260227,17,23,2,11,0,2,4,57.31,229.24,167.64,55
21404,20250809,3,147,1,15,0,3,19,68.46,1300.74,882.36,166
21405,20250601,16,113,4,2,3,1,9,78.64,622.83,509.85,85
21406,20250318,23,83,1,11,3,3,23,97.14,1966.11,1582.86,124
21407,20250703,11,53,3,3,0,3,16,150.88,2414.08,1649.6,38
21408,20251228,8,13,5,12,0,3,24,40.55,973.2,658.56,118
21409,20260127,18,35,6,8,4,2,9,21.78,156.82,141.57,20
21410,20250408,4,134,4,13,0,1,1,47.93,47.93,34.63,4
21411,20250107,22,46,6,2,0,1,11,61.85,680.35,474.21,20
21412,20251031,30,188,3,13,4,1,8,29.88,191.23,159.76,40
21413,20251110,15,95,6,9,2,1,9,56.52,432.38,359.64,37
21414,20260614,1,17,4,2,0,1,40,67.04,2681.6,1824.4,139
21415,20260216,9,131,4,9,0,1,5,18.85,94.25,67.8,26
21416,20251025,1,138,1,5,0,2,25,35.6,890.0,618.25,57
21417,20251116,14,36,1,11,0,3,33,44.26,1460.58,1095.27,91
21418,20251215,10,168,2,5,1,1,6,32.89,177.61,142.98,43
21419,20250901,24,148,2,15,0,2,37,71.28,2637.36,1971.36,149
21420,20260101,26,120,1,12,0,1,4,55.31,221.24,156.28,35
21421,20250416,14,25,5,11,0,2,16,57.0,912.0,648.32,112
21422,20260325,30,98,5,7,1,2,21,7.76,146.66,105.0,26
21423,20260411,14,195,6,11,0,3,49,7.71,377.79,245.0,123
21424,20250823,4,48,6,7,3,1,22,21.68,419.72,344.52,88
21425,20250904,28,188,3,13,0,1,4,29.62,118.48,79.88,23
21426,20250926,12,39,2,5,4,1,29,42.69,990.41,882.18,226
21427,20260318,27,122,5,2,0,1,13,41.97,545.61,403.65,68
21428,20250406,23,80,5,2,4,3,21,75.2,1263.36,1107.12,96
21429,20250704,29,14,5,7,0,1,17,58.04,986.68,651.44,112
21430,20251128,20,129,4,3,4,1,17,123.14,1674.7,1383.97,60
21431,20260110,18,95,6,9,2,2,15,55.8,711.45,599.4,51
21432,20250609,8,63,3,5,0,2,24,60.74,1457.76,1015.68,34
21433,20250305,9,47,3,12,0,2,10,13.62,136.2,98.5,36
21434,20251002,10,98,5,7,3,3,12,7.57,79.94,60.0,35
21435,20251211,10,22,3,7,0,3,9,100.16,901.44,645.75,18
21436,20260218,18,120,1,12,1,2,10,59.63,536.67,390.7,31
21437,20250102,27,19,6,7,0,1,18,55.85,1005.3,692.1,77
21438,20250110,2,42,5,9,0,1,10,60.14,601.4,417.5,94
21439,20250728,19,102,2,13,0,3,17,53.88,915.96,638.52,148
21440,20251101,23,149,5,3,4,3,25,112.79,2255.8,1933.0,13
21441,20250102,14,80,5,2,0,3,14,76.06,1064.84,738.08,102
21442,20250404,9,126,4,4,0,3,7,60.64,424.48,288.33,20
21443,20250815,13,187,1,2,0,2,25,17.27,431.75,323.75,31
21444,20250531,25,119,2,15,2,2,26,88.33,1952.09,1600.56,190
21445,20260119,28,151,6,8,0,3,1,51.21,51.21,33.18,3
21446,20250119,21,96,2,8,2,2,24,66.53,1357.21,1153.2,81
21447,20260425,15,52,2,8,0,3,6,119.27,715.62,490.44,42
